origem;destino;distancia
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;89460000, SC, Canoinhas, Campo Água Verde, Av Rubens Ribeiro da Silva, 720;146.25576268046566
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;89804000, SC, CHAPECO, PASSO DOS FORTES, Rua 21 de Abril, 280;390.2644924027549
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;89805096, SC, Chapeco, Passo dos Fortes , Rua Francisco Alvez - Impar, 250 E;389.4413552782442
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;89700000, SC, Concórdia, São Cristóvão, Rua Tancredo de Almeida Neves, 5110;341.3654612240805
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;88801001, SC, Criciúma, Prospera, Av. Centenario, 5820;350.79540657358626
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;88035001, SC, Florianópolis, Itacorubi, Av. Madre Benvenuta, 1850;236.90235443882744
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;88048000, SC, Florianópolis, Rio Tavares, Rodovia SC 405, 619;243.26542049433726
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;1, SC, Florianopolis;236.8303078065204
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;88095070, SC, FLORIANOPOLIS, JARDIM ATLÂNTICO, Rua Max Schrann, 3805;233.2406441336094
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;88035000, SC, FLORIANOPOLIS, SANTA MONICA, Av. Madre Benvenuta, 1720;236.9131946115647
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;88307303, SC, Itajai, AV VEREADOR ABRAHAO JOAO FRANC 3055;162.0397297881959
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;89600000, SC, Joaçaba, Centro, Av. Rio Branco, 288;300.73578415220186
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;89204002, SC, Joinville, América, Rua Dr. João Collin, 2200;88.2835839150333
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;88523090, SC, Lages, Coral, Av. Presidente Vargas, 1515;279.80650773906575
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;89300000, SC, Mafra, Jd. America, R. Tenente Geronazzo, 325;94.69743050155641
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;89163020, SC, Rio do Sul, ROD BR 470 5800, SL 02;192.36160493933406
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;88700000, SC, Tubarao, Vila Esperança, Rua Januario Correa Bitencourtt, 369;326.5858593791403
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;49055020, SE, Aracaju, Getulio Vargas, TV Adauto Botelho, 100;2056.569579894427
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;16015535, SP, Araçatuba, Vila Bandeirantes, Av Brasilia 920;495.69935042578226
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;1, SP, Aracatuba;496.61410162945657
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;14801538, SP, Araraquara, Jd dos Manacas, Rua Raphael Lucas Martinez, 924;424.43356342377047
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;12942530, SP, Atibaia, Alvinópolis, Av. Prof. Carlos Alberto Carvalho, 402;371.8013741202226
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;06455001, SP, Barueri , Alphaville Industrial , Alameda Araguaia, 2299 Sala 4;321.5973415642142
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;1, SP, Botucatu;299.7255934611622
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;SP, Braganca Paulista, AV DOM PEDRO I 1600;385.2019247383328
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;13092523, SP, Campinas, Vila Brandina, AV. Mackenzie, 1715;361.1201216364994
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;SP, FROBIG-Cotia;307.12029470462306
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;SP, FROBIG-Guarulhos;347.60701993244834
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;9852040, SP, São Bernardo do Campo, Cooperativa, Estrada Particular Eiji Kikuti 90;324.21087721967666
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;13338010, SP, Indaiatuba, Vila Vitoria I, Av. Visconde de Indaiatuba, 775;332.4389557748652
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;13309640, SP, São Paulo, São Paulo, ITU, Av. Tiradentes, 432 - Parque Indutrial;309.6854921043752
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;13215276, SP, Jundiaí, Vila Rio Branco, Av. Antonio Frederico Ozana, 6161;344.48760259428565
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;13486190, SP, Limeira, Jd. Nereide, Av. Major Levy Sobrinho, 2565 Bl B;373.66703989920154
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;SP, FROBIG-Mogi das Cruzes;370.61150135777257
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;8735200, SP, Mogi das Cruzes, Vila Cidinha, Av. Francisco Ferreira Lopes, 46;367.98249771725784
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;8735000, SP, MOGI DAS CRUZES, CENTRO, Av. Fernando Costa, 863;368.1450583490406
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;13800207, SP, Mogi Mirim, Jardim Aurea, Rua Padre Roque, 1993;404.70642362517697
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;sp, FROBIG-Osasco;322.7351410248585
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;1, SP, Piracicaba;342.9954175929323
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;13420901, SP, Piracicaba, Sertaozinho, Estrada Piracicaba - Tupi s/n;347.65843975059494
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;SP, Presidente Prudente, AV JOAQUIM CONSTANTINO 1895;440.9111173815446
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;SP, Presidente Prudente, AV JOAQUIM CONSTANTINO 1895, SALA 3;440.9111173815446
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;11050201, SP, Santos, Vila Mathias, Av. Washington Luiz, 21;332.0569032773912
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;1, SP, Sao Bernardo do Campo;328.74439408412917
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;9810250, SP, S. Bernardo do  Campo, Assunção, Av. João Firmino, 100;327.1431411516423
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;1, SP, Sao Jose do Rio Preto;522.2057485214498
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;4260020, SP, São Paulo, Ipiranga, Av. Dr Ricardo Jafet, 1.301;333.0421087968087
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;03295000, SP, São Paulo, Vila Prudente, Av. Prof Luiz Ignacio Anhaia Mello, 3555;336.65449065400554
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;04795913, SP, SAO PAULO, VILA ALMEIDA, AV. das Nações Unidas , 21.612- Prédio 1;324.1899178353898
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;05533000, SP, SAO PAULO, Instituto Previdencia , Avenida Eliseu de Almeida, 732;324.7467225929587
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;08070000, SP, Sao Paulo, Vila Norma, AV São Miguel, 8878;351.248752394871
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;9632050, SP, Sao Paulo, R GUMERCINDO FLEURY 70;328.58236188099056
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;SP, FROBIG-Sao Paulo;332.39327282075413
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;SP, Sao Paulo, R PRAIA DO TUMIARU 110;332.2615366012445
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;02190120, SP, Sao Paulo, Parque Novo Mundo, R Da Baracela, S/N, Parte 2;341.9589457847108
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;1, SP, Sao Paulo;332.39327282075413
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;08070000, SP , São Paulo , Vila Norma , Avenida São Miguel, 8870;351.87164164641075
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;1, SP, Sorocaba;281.07101867855624
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;2, SP, Sorocaba, Cerrado, Av. Armando Pannunzio, 776;276.292625300341
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;08630000, SP, Suzano, Palmeiras, Rod Indio Tibirica, 14650;349.45259449344655
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;SP, FROBIG-Suzano;359.592793468044
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;15500051, SP, Votuporanga, Parque Brasilia, Av Brasil, 4948;573.0444592717589
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;77001010, TO, Palmas, Plano Diretor Norte, Quadra 101 Norte, Avenida NS 1, Conjunto 02, Lote 11, Sala 1A;1700.6761132142099
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;TO, Palmas, QUADRA 101 NORTE, AVEN S/N, LOTE 11;1700.0726586386015
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;21515001, RJ, Rio de Janeiro, Barros Filho, Av. Brasil, 20431;656.7794083239316
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;21021550, RJ, Rio de Janeiro, Olaria, Rua Pirangi, 102;665.455290424266
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;1, RJ, Rio de Janeiro;669.6750940698
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;25655171, RJ, Petrópolis, Coronel Veiga, Rua Coronel Veiga, 888;687.8190767783377
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;76963749, RO, CACOAL, CENTRO, AVENIDA AMAZONAS, 2018;2028.459463226821
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;18706243, SP, AVARE, COLINA DA BOA VISTA, R. LUIZ PEREIRA DIAS, 26;270.401667859051
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;9550051, SP, Sao Caetano do Sul, BARCELONA, Rua Tapajos, 97;334.72796364356134
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;SC, XANXERE;361.34478538062996
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;83206000, PR, Paranaguá, Estradinha, Alameda Coronel Elisio Pereira;60.291185526895134
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;35030970, MG, VILA BRETAS, GOVERNADOR VALADARES, AV. JK, 674;1042.8356456490474
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;96845545, RS, SANTA CRUZ DO SUL, SCHULZ, Rod BR 471- KM 56, 3510;568.9488917944154
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;BA, ALAGOINHAS;1859.8932584456045
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;1, PR, Almirante Tamandaré;29.503667363780465
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;89900000, SC, SAO MIGUEL DO OESTE, SAO GOTARDO, R WILLY BARTH, 1868;458.65258007706046
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;13323505, SP, Jardim Santa Cruz, Salto, AV MARECHAL RONDON 1920;316.78264058928664
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;77817805, TO, ARAGUAINA, SETOR ALASKA, Av. Marginal Neblina , s/n;2030.163422413972
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;1, Mt, Barra do Garcas;1115.2270943006108
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;32669900, MG, BETIM, AV DO CONTORNO 1750;801.1547643912804
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;1, RJ, Barra Mansa;601.267435305179
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;RJ, Barra Mansa, RODOVIA LЪCIO MEIRA 170;605.0218941231611
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;44436612, BA, Santo Antonio de Jesus, Renato Machado, Rua TV Barro Vermelho, 90 - Loja A BR;1729.4807566214229
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;55819317, PE, Carpina, Bairro Novo, ROD BR 408 - 945 - LOJA;2447.268946000136
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;1, GO, Mineiros;950.1624457626693
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;48970000, BA, Senhor do Bonfim, Rodovia, Rodovia Lomanto Junior BR 407 S/N;1915.3320225100288
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;MG, Itabira, R SANTA MARIA 145;891.1297660147657
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;86700055, PR, ARAPONGAS, RUA ANDORINHAS, 100, 100;331.1230692968974
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;86700055, PR, ARAPONGAS, CENTRO, RUA ANDORINHAS, 100;331.1230692968974
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;62050255, CE, Sobral, Dom Expedito, Av. Monsenhor Jose Aloisio Pinto, 585;2590.470862160391
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;1, BA, LAURO DE FREITAS;1798.8430337279005
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;SP, POA;358.0203971116064
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;1, PB, Bayeux;2533.3550486618574
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;49025620, SE, ARACAJU, JARDINS, Avenida Presidente Tancredo Neves, 600;2053.074139972139
830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;RS, AOLAJEADO, ROD BR-386 1951;518.2955365430275
27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;31250010, MG, Belo Horizonte, Caiçara, Av. Presidente Carlos Luz, 1.155;347.1587458425549
27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;31748038, MG, Belo Horizonte, ROD PAPA JOAO PAULO II 1990, LOJA 2;360.4130798653238
27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;1, MG, Belo Horizonte;340.2434244947219
27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;31275083, MG, Belo Horizonte , São Luiz, Av. Pres.. Antônio Carlos, 7951;351.94388470092616
27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;31750083, MG, BELO HORIZONTE, AV. PRES.. ANTÔNIO CARLOS, 7951;351.94388470092616
27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;30494270, MG, BELO HORIZONTE, ESTORIL, Av Barão Homem de Melo, 3560 Bloco B;340.4168083782661
27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;15025000, SP, São José do Rio Preto, Boa Vista, Av. Baddy Bassit, 5350;488.95259248219253
27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;1, MG, Uberlandia;538.9970706777207
27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;38408100, MG, UBERLANDIA, AV JOAO NAVES DE AVILA 3330;536.798419530082
27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;SP, Ribeirao Preto, AV MARIA DE JESUS CONDEIXA 1315;323.9190144555
27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;1, MG, Patrocinio;469.12766721500276
27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;28970000, RJ, Araruama, Paraty, Rod Amaral Peixoto Km 90 Lt 1 Qd 25;298.3742397998894
27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;28940000, RJ, São Pedro da Aldeia, Balneario São Pedro da Aldeia, Rod Amaral Peixoto Km 106 Mod 1;312.91544570953977
27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;1, RJ, Macae;352.8223771657734
27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;RJ, Macaé, Botafogo, Av. Lacerda Agostinho,  s/n, Área de Virgem Santa;354.1147765387121
27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;1, RJ, Marica;206.4393653359666
27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;28051250, RJ, Campos dos Goytacazes, Parque Leopoldina, Rua Doutor Silvio Bastos Tavares, 9;412.1469407891805
27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;28020801, RJ, CAMPOS DOS GOYTACAZES, Parque Turf Club, Av. Senador Tarcisio Miranda, 561-569;415.9728991989483
27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;13478540, SP, Americana, Tripoli, Av. Nossa Senhora de Fatima, 2499;218.09381117475942
27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;1, SP, Rio Claro;175.6533589037191
