VIN;Número de Lote;Origem;Modelo;Nome Cliente;Destino;Cidade;Estado
93YCARRO001000113;AA201370;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;SANTA EMILIA LLE FRANCE COMERCIAL DE VEICULOS E PECAS LTDA;13503183, SP, Rio Claro, Cidade Claret, Av Presidente Tancredo de Almeida Neves, 800;Rio Claro;SP
93YCARRO001000114;AA201370;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;SANTA EMILIA LLE FRANCE COMERCIAL DE VEICULOS E PECAS LTDA;13503183, SP, Rio Claro, Cidade Claret, Av Presidente Tancredo de Almeida Neves, 800;Rio Claro;SP
93YCARRO001000115;AA201370;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;SANTA EMILIA LLE FRANCE COMERCIAL DE VEICULOS E PECAS LTDA;13503183, SP, Rio Claro, Cidade Claret, Av Presidente Tancredo de Almeida Neves, 800;Rio Claro;SP
93YCARRO001000116;AA201370;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;SANTA EMILIA LLE DE FRANCE COMERCIAL DE VEICULOS E PECAS LTDA;13570672, SP, São Carlos, Vilas Alpes, Av. Getulio Vargas, 727;Sao Carlos;SP
93YCARRO001000117;AA201370;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Locadora_Araras;1, SP, Araras;Araras;PR
93YCARRO001000118;AA201370;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Locadora_Araras;1, SP, Araras;Araras;PR
93YCARRO001000119;AA201371;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000120;AA201371;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000121;AA201371;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000122;AA201372;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000123;AA201372;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000124;AA201372;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000125;AA201373;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000126;AA201373;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000127;AA201373;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000128;AA201374;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000129;AA201374;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000130;AA201374;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000131;AA201375;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000132;AA201375;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000133;AA201375;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000134;AA201376;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000135;AA201376;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000136;AA201376;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000137;AA201377;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000138;AA201377;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000139;AA201377;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000140;AA201378;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;SIM COMERCIAL DE VEICULOS E PECAS L;13041300, SP, Campinas, R IBIUNA 106, SALA 03;Campinas;SP
93YCARRO001000141;AA201378;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;SIM COMERCIAL DE VEICULOS E PECAS L;13041300, SP, Campinas, R IBIUNA 106, SALA 03;Campinas;SP
93YCARRO001000142;AA201378;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Locadora_Louveira;1, SP, Louveira;LOUVEIRA;SP
93YCARRO001000143;AA201379;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;NOVA TORIBA VEICULOS LTDA;SP, Sao Paulo, R RICARDO CAVATTON 348;Sao Paulo;SP
93YCARRO001000144;AA201379;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;NOVA TORIBA VEICULOS LTDA;SP, Sao Paulo, R RICARDO CAVATTON 348;Sao Paulo;SP
93YCARRO001000145;AA201379;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;NOVA TORIBA VEICULOS LTDA;SP, Sao Paulo, R RICARDO CAVATTON 348;Sao Paulo;SP
93YCARRO001000146;AA201380;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;NOVA TORIBA VEICULOS LTDA;SP, Sao Paulo, R RICARDO CAVATTON 348;Sao Paulo;SP
93YCARRO001000147;AA201380;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;NOVA TORIBA VEICULOS LTDA;SP, Sao Paulo, R RICARDO CAVATTON 348;Sao Paulo;SP
93YCARRO001000148;AA201380;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;NOVA TORIBA VEICULOS LTDA;SP, Sao Paulo, R RICARDO CAVATTON 348;Sao Paulo;SP
93YCARRO001000149;AA201381;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kangoo;FANCAR FRANCA LTDA;87300005, PR, Campo Mourao, AV CAPITAO INDIO BANDEIRA 2499;Campo Mourao;PR
93YCARRO001000150;AA201381;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kangoo;FANCAR FRANCA LTDA;87300005, PR, Campo Mourao, AV CAPITAO INDIO BANDEIRA 2499;Campo Mourao;PR
93YCARRO001000151;AA201381;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;NOVA TORIBA VEICULOS LTDA;SP, Sao Paulo, R RICARDO CAVATTON 348;Sao Paulo;SP
93YCARRO001000152;AA201381;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;NOVA TORIBA VEICULOS LTDA;SP, Sao Paulo, R RICARDO CAVATTON 348;Sao Paulo;SP
93YCARRO001000153;AA201381;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;NOVA TORIBA VEICULOS LTDA;SP, Sao Paulo, R RICARDO CAVATTON 348;Sao Paulo;SP
93YCARRO001000154;AA201382;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kangoo;FORMULA COMERCIO DE AUTOMOVEIS LTDA;86070545, PR, Londrina, Jd Shangri-la, Av Tiradentes, 977;Londrina;PR
93YCARRO001000155;AA201382;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;FORMULA COMERCIO DE AUTOMOVEIS LTDA;86070545, PR, Londrina, Jd Shangri-la, Av Tiradentes, 977;Londrina;PR
93YCARRO001000156;AA201382;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;FORMULA COMERCIO DE AUTOMOVEIS LTDA;86070545, PR, Londrina, Jd Shangri-la, Av Tiradentes, 977;Londrina;PR
93YCARRO001000157;AA201382;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Logan;Locadora_Londrina;1, PR, Londrina;Londrina;PR
93YCARRO001000158;AA201382;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Locadora_Maringa;1, PR, Maringa;Maringa;PR
93YCARRO001000159;AA201382;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;FORMULA COMERCIO DE AUTOMOVEIS LTDA;87030120, PR, Maringá, Zona 07, Av. Colombo, 3981;Maringa;PR
93YCARRO001000160;AA201382;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;FORMULA COMERCIO DE AUTOMOVEIS LTDA;87030120, PR, Maringá, Zona 07, Av. Colombo, 3981;Maringa;PR
93YCARRO001000161;AA201382;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;NOVA TORIBA VEICULOS LTDA;SP, Sao Paulo, R RICARDO CAVATTON 348;Sao Paulo;SP
93YCARRO001000162;CC201346;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Automega São José;88117000, SC, São José, Barreiros, Rua Leoberto Leal, 250;Sao Jose;SC
93YCARRO001000164;CC201346;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;GLOBO COMERCIO DE VEICULOS E PECAS LTDA;88133015, SC, Palhoca, Passa Vinte, Rua Madre Paulina, S/N;PALHOCA;SC
93YCARRO001000165;CC201346;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;GLOBO COMERCIO DE VEICULOS E PECAS LTDA;88133015, SC, Palhoca, Passa Vinte, Rua Madre Paulina, S/N;PALHOCA;SC
93YCARRO001000166;CC201346;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;GLOBO COMERCIO DE VEICULOS E PECAS LTDA;88133015, SC, Palhoca, Passa Vinte, Rua Madre Paulina, S/N;PALHOCA;SC
93YCARRO001000167;CC201346;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;GLOBO COMERCIO DE VEICULOS E PECAS LTDA;88133015, SC, Palhoca, Passa Vinte, Rua Madre Paulina, S/N;PALHOCA;SC
93YCARRO001000168;CC201346;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;GLOBO COMERCIO DE VEICULOS E PECAS LTDA;88133015, SC, Palhoca, Passa Vinte, Rua Madre Paulina, S/N;PALHOCA;SC
93YCARRO001000169;CC201346;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;GLOBO COMERCIO DE VEICULOS E PECAS LTDA;88133015, SC, Palhoca, Passa Vinte, Rua Madre Paulina, S/N;PALHOCA;SC
93YCARRO001000170;CC201346;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;GLOBO COMERCIO DE VEICULOS E PECAS LTDA;88133015, SC, Palhoca, Passa Vinte, Rua Madre Paulina, S/N;PALHOCA;SC
93YCARRO001000171;CC201346;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;GLOBO COMERCIO DE VEICULOS E PECAS LTDA;88133015, SC, Palhoca, Passa Vinte, Rua Madre Paulina, S/N;PALHOCA;SC
93YCARRO001000172;CC201346;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Locadora_Navegantes;1, SC, Navegantes;Navegantes;PR
93YCARRO001000173;CC201348;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Iesa Centro de Distribuição;94930615, RS, Cachoeirinha, Distrito Industrial, Av. Cruzeiro, 840, Pavilhão 1A;Cachoeirinha;RS
93YCARRO001000174;CC201348;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Iesa Centro de Distribuição;94930615, RS, Cachoeirinha, Distrito Industrial, Av. Cruzeiro, 840, Pavilhão 1A;Cachoeirinha;RS
93YCARRO001000175;CC201348;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Iesa Centro de Distribuição;94930615, RS, Cachoeirinha, Distrito Industrial, Av. Cruzeiro, 840, Pavilhão 1A;Cachoeirinha;RS
93YCARRO001000176;CC201348;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Iesa Centro de Distribuição;94930615, RS, Cachoeirinha, Distrito Industrial, Av. Cruzeiro, 840, Pavilhão 1A;Cachoeirinha;RS
93YCARRO001000177;CC201348;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Iesa Centro de Distribuição;94930615, RS, Cachoeirinha, Distrito Industrial, Av. Cruzeiro, 840, Pavilhão 1A;Cachoeirinha;RS
93YCARRO001000178;CC201348;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Iesa Centro de Distribuição;94930615, RS, Cachoeirinha, Distrito Industrial, Av. Cruzeiro, 840, Pavilhão 1A;Cachoeirinha;RS
93YCARRO001000179;CC201348;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Iesa Centro de Distribuição;94930615, RS, Cachoeirinha, Distrito Industrial, Av. Cruzeiro, 840, Pavilhão 1A;Cachoeirinha;RS
93YCARRO001000180;CC201348;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;Iesa Centro de Distribuição;94930615, RS, Cachoeirinha, Distrito Industrial, Av. Cruzeiro, 840, Pavilhão 1A;Cachoeirinha;RS
93YCARRO001000181;CC201348;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;Iesa Centro de Distribuição;94930615, RS, Cachoeirinha, Distrito Industrial, Av. Cruzeiro, 840, Pavilhão 1A;Cachoeirinha;RS
93YCARRO001000182;CC201348;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;DR Sul Novo Hamburgo;93510060, Vila Nova, Novo Hamburgo, Av. Nicolau Becker, 220;Novo Hamburgo;RS
93YCARRO001000183;CC201349;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Itaimbe Bage;96413000, RS, Bage, Santa Tecla, Av. Santa Tecla, 2030;Bage;RS
93YCARRO001000184;CC201349;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Itaimbe Bage;96413000, RS, Bage, Santa Tecla, Av. Santa Tecla, 2030;Bage;RS
93YCARRO001000185;CC201349;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;ITAIMBE AUTOMOVEIS LTDA;97015513, RS, Santa Maria, Centro, Av. Presidente Vargas, 2121;Santa Maria;RS
93YCARRO001000186;CC201349;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;ITAIMBE AUTOMOVEIS LTDA;97015513, RS, Santa Maria, Centro, Av. Presidente Vargas, 2121;Santa Maria;RS
93YCARRO001000187;CC201349;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;ITAIMBE AUTOMOVEIS LTDA;97015513, RS, Santa Maria, Centro, Av. Presidente Vargas, 2121;Santa Maria;RS
93YCARRO001000188;CC201349;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kangoo;ITAIMBE AUTOMOVEIS LTDA;97070805, RS, Santa Maria, AV HELVIO BASSO 1277, LOTE A-1;Santa Maria;RS
93YCARRO001000189;CC201349;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kangoo;ITAIMBE AUTOMOVEIS LTDA;97070805, RS, Santa Maria, AV HELVIO BASSO 1277, LOTE A-1;Santa Maria;RS
93YCARRO001000190;CC201349;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Locadora_SantaCruzdoSul;1, RS, Santa Cruz do Sul;Santa Cruz do Sul;RS
93YCARRO001000191;CC201349;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Locadora_SantaCruzdoSul;1, RS, Santa Cruz do Sul;Santa Cruz do Sul;RS
93YCARRO001000192;CC201349;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Locadora_SantaCruzdoSul;1, RS, Santa Cruz do Sul;Santa Cruz do Sul;RS
93YCARRO001000193;CC201349;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;IESA VEICULOS LTDA - SANTA CRUZ DO SUL;RS, Santa Cruz do Sul, ROD BR-471 S/N, KM 124;Santa Cruz do Sul;RS
93YCARRO001000194;DD201339;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Sandero;JPN Campina Grande;58410185, PB, Campina Grande, catole, Av. Prefeito Severino Bezerra Cabral;Campina Grande;PB
93YCARRO001000195;DD201339;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;JPN Campina Grande;58410185, PB, Campina Grande, catole, Av. Prefeito Severino Bezerra Cabral;Campina Grande;PB
93YCARRO001000196;DD201339;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;Locadora_Natal;1, RN, Natal;Natal;PR
93YCARRO001000197;DD201339;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Locadora_Natal;1, RN, Natal;Natal;PR
93YCARRO001000198;DD201339;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Centro de distribuicao Portiguar Ltda;59140970, RN, Parnamirim, Pq das Nações, Av dos Astros 75;Parnamirim;RN
93YCARRO001000199;DD201339;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Centro de distribuicao Portiguar Ltda;59140970, RN, Parnamirim, Pq das Nações, Av dos Astros 75;Parnamirim;RN
93YCARRO001000200;DD201339;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Centro de distribuicao Portiguar Ltda;59140970, RN, Parnamirim, Pq das Nações, Av dos Astros 75;Parnamirim;RN
93YCARRO001000201;DD201339;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;Centro de distribuicao Portiguar Ltda;59140970, RN, Parnamirim, Pq das Nações, Av dos Astros 75;Parnamirim;RN
93YCARRO001000202;DD201339;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;Centro de distribuicao Portiguar Ltda;59140970, RN, Parnamirim, Pq das Nações, Av dos Astros 75;Parnamirim;RN
93YCARRO001000203;DD201339;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;Centro de distribuicao Portiguar Ltda;59140970, RN, Parnamirim, Pq das Nações, Av dos Astros 75;Parnamirim;RN
93YCARRO001000204;DD201339;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Centro de distribuicao Portiguar Ltda;59140970, RN, Parnamirim, Pq das Nações, Av dos Astros 75;Parnamirim;RN
93YCARRO001000205;DD201340;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000206;DD201340;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Sandero;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000207;DD201340;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Logan;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000208;DD201340;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000209;DD201340;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000210;DD201340;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000211;DD201340;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
